Datetime,Solar generation (MWh)
03/10/2021 09H,18
03/10/2021 10H,18
03/10/2021 11H,18
03/10/2021 12H,18
03/10/2021 13H,18
03/10/2021 14H,24
03/10/2021 15H,2366
03/10/2021 16H,6321
03/10/2021 17H,8654
03/10/2021 18H,8636
03/10/2021 19H,9713
03/10/2021 20H,10215
03/10/2021 21H,8807
03/10/2021 22H,7638
03/10/2021 23H,6742
03/11/2021 00H,5988
03/11/2021 01H,1922
03/11/2021 02H,1685
03/11/2021 03H,21
03/11/2021 04H,21
03/11/2021 05H,21
03/11/2021 06H,21
03/11/2021 07H,21
03/11/2021 08H,21
03/11/2021 09H,18
03/11/2021 10H,18
03/11/2021 11H,18
03/11/2021 12H,18
03/11/2021 13H,18
03/11/2021 14H,24
03/11/2021 15H,2572
03/11/2021 16H,6272
03/11/2021 17H,8233
03/11/2021 18H,9438
03/11/2021 19H,9137
03/11/2021 20H,9122
03/11/2021 21H,8459
03/11/2021 22H,6517
03/11/2021 23H,6306
03/12/2021 00H,4377
03/12/2021 01H,1818
03/12/2021 02H,138
03/12/2021 03H,11
03/12/2021 04H,19
03/12/2021 05H,19
03/12/2021 06H,19
03/12/2021 07H,19
03/12/2021 08H,19
03/12/2021 09H,19
03/12/2021 10H,19
03/12/2021 11H,19
03/12/2021 12H,19
03/12/2021 13H,19
03/12/2021 14H,18
03/12/2021 15H,2887
03/12/2021 16H,8224
03/12/2021 17H,10737
03/12/2021 18H,11945
03/12/2021 19H,10517
03/12/2021 20H,9571
03/12/2021 21H,9149
03/12/2021 22H,7288
03/12/2021 23H,6807
03/13/2021 00H,6086
03/13/2021 01H,2628
03/13/2021 02H,2384
03/13/2021 03H,18
03/13/2021 04H,18
03/13/2021 05H,18
03/13/2021 06H,18
03/13/2021 07H,18
03/13/2021 08H,18
03/13/2021 09H,18
03/13/2021 10H,18
03/13/2021 11H,18
03/13/2021 12H,18
03/13/2021 13H,18
03/13/2021 14H,23
03/13/2021 15H,4121
03/13/2021 16H,9593
03/13/2021 17H,11647
03/13/2021 18H,11978
03/13/2021 19H,10550
03/13/2021 20H,10388
03/13/2021 21H,9151
03/13/2021 22H,9474
03/13/2021 23H,8386
03/14/2021 00H,8052
03/14/2021 01H,4126
03/14/2021 02H,3480
03/14/2021 03H,19
03/14/2021 04H,19
03/14/2021 05H,19
03/14/2021 06H,19
03/14/2021 07H,19
03/14/2021 08H,19
03/14/2021 09H,19
03/14/2021 10H,19
03/14/2021 11H,19
03/14/2021 12H,19
03/14/2021 13H,19
03/14/2021 14H,71
03/14/2021 15H,4346
03/14/2021 16H,8471
03/14/2021 17H,10767
03/14/2021 18H,11154
03/14/2021 19H,10557
03/14/2021 20H,11066
03/14/2021 21H,9599
03/14/2021 22H,7878
03/14/2021 23H,6989
03/15/2021 00H,6406
03/15/2021 01H,2257
03/15/2021 02H,1725
03/15/2021 03H,29
03/15/2021 04H,21
03/15/2021 05H,21
03/15/2021 06H,22
03/15/2021 07H,21
03/15/2021 08H,21
03/15/2021 09H,19
03/15/2021 10H,20
03/15/2021 11H,19
03/15/2021 12H,19
03/15/2021 13H,19
03/15/2021 14H,71
03/15/2021 15H,2611
03/15/2021 16H,7497
03/15/2021 17H,7834
03/15/2021 18H,8607
03/15/2021 19H,9225
03/15/2021 20H,8153
03/15/2021 21H,7877
03/15/2021 22H,8140
03/15/2021 23H,7984
03/16/2021 00H,5041
03/16/2021 01H,2220
03/16/2021 02H,1740
03/16/2021 03H,21
03/16/2021 04H,21
03/16/2021 05H,21
03/16/2021 06H,21
03/16/2021 07H,21
03/16/2021 08H,20
03/16/2021 09H,20
03/16/2021 10H,21
03/16/2021 11H,19
03/16/2021 12H,19
03/16/2021 13H,19
03/16/2021 14H,69
03/16/2021 15H,4419
03/16/2021 16H,9431
03/16/2021 17H,11345
03/16/2021 18H,11814
03/16/2021 19H,11784
03/16/2021 20H,11736
03/16/2021 21H,11664
03/16/2021 22H,11656
03/16/2021 23H,10487
03/17/2021 00H,9374
03/17/2021 01H,4449
03/17/2021 02H,139
03/17/2021 03H,15
03/17/2021 04H,18
03/17/2021 05H,18
03/17/2021 06H,18
03/17/2021 07H,18
03/17/2021 08H,18
03/17/2021 09H,18
03/17/2021 10H,18
03/17/2021 11H,18
03/17/2021 12H,18
03/17/2021 13H,18
03/17/2021 14H,131
03/17/2021 15H,4950
03/17/2021 16H,9624
03/17/2021 17H,10637
03/17/2021 18H,10417
03/17/2021 19H,11092
03/17/2021 20H,11185
03/17/2021 21H,10824
03/17/2021 22H,10127
03/17/2021 23H,9905
03/18/2021 00H,6640
03/18/2021 01H,2098
03/18/2021 02H,1625
03/18/2021 03H,21
03/18/2021 04H,20
03/18/2021 05H,21
03/18/2021 06H,20
03/18/2021 07H,20
03/18/2021 08H,20
03/18/2021 09H,20
03/18/2021 10H,18
03/18/2021 11H,18
03/18/2021 12H,18
03/18/2021 13H,18
03/18/2021 14H,100
03/18/2021 15H,3528
03/18/2021 16H,7106
03/18/2021 17H,9887
03/18/2021 18H,10399
03/18/2021 19H,11745
03/18/2021 20H,11493
03/18/2021 21H,10916
03/18/2021 22H,11177
03/18/2021 23H,9990
03/19/2021 00H,7888
03/19/2021 01H,2628
03/19/2021 02H,125
03/19/2021 03H,33
03/19/2021 04H,20
03/19/2021 05H,20
03/19/2021 06H,20
03/19/2021 07H,20
03/19/2021 08H,20
03/19/2021 09H,20
03/19/2021 10H,18
03/19/2021 11H,18
03/19/2021 12H,18
03/19/2021 13H,18
03/19/2021 14H,205
03/19/2021 15H,4190
03/19/2021 16H,8046
03/19/2021 17H,10122
03/19/2021 18H,10520
03/19/2021 19H,10365
03/19/2021 20H,10030
03/19/2021 21H,8708
03/19/2021 22H,7904
03/19/2021 23H,6846
03/20/2021 00H,5999
03/20/2021 01H,2577
03/20/2021 02H,140
03/20/2021 03H,40
03/20/2021 04H,19
03/20/2021 05H,19
03/20/2021 06H,19
03/20/2021 07H,19
03/20/2021 08H,19
03/20/2021 09H,18
03/20/2021 10H,18
03/20/2021 11H,18
03/20/2021 12H,18
03/20/2021 13H,18
03/20/2021 14H,170
03/20/2021 15H,4436
03/20/2021 16H,8691
03/20/2021 17H,10577
03/20/2021 18H,10270
03/20/2021 19H,9135
03/20/2021 20H,8412
03/20/2021 21H,7705
03/20/2021 22H,7935
03/20/2021 23H,7850
03/21/2021 00H,7480
03/21/2021 01H,4263
03/21/2021 02H,187
03/21/2021 03H,32
03/21/2021 04H,19
03/21/2021 05H,19
03/21/2021 06H,19
03/21/2021 07H,19
03/21/2021 08H,19
03/21/2021 09H,19
03/21/2021 10H,19
03/21/2021 11H,19
03/21/2021 12H,19
03/21/2021 13H,19
03/21/2021 14H,225
03/21/2021 15H,5684
03/21/2021 16H,9463
03/21/2021 17H,11129
03/21/2021 18H,9965
03/21/2021 19H,9565
03/21/2021 20H,9662
03/21/2021 21H,9140
03/21/2021 22H,8225
03/21/2021 23H,7675
03/22/2021 00H,7572
03/22/2021 01H,4606
03/22/2021 02H,261
03/22/2021 03H,110
03/22/2021 04H,20
03/22/2021 05H,20
03/22/2021 06H,20
03/22/2021 07H,20
03/22/2021 08H,20
03/22/2021 09H,20
03/22/2021 10H,20
03/22/2021 11H,19
03/22/2021 12H,19
03/22/2021 13H,19
03/22/2021 14H,294
03/22/2021 15H,5829
03/22/2021 16H,10370
03/22/2021 17H,11870
03/22/2021 18H,12433
03/22/2021 19H,11294
03/22/2021 20H,11411
03/22/2021 21H,11396
03/22/2021 22H,11748
03/22/2021 23H,10037
03/23/2021 00H,9054
03/23/2021 01H,4443
03/23/2021 02H,270
03/23/2021 03H,107
03/23/2021 04H,19
03/23/2021 05H,19
03/23/2021 06H,19
03/23/2021 07H,19
03/23/2021 08H,19
03/23/2021 09H,19
03/23/2021 10H,19
03/23/2021 11H,18
03/23/2021 12H,18
03/23/2021 13H,18
03/23/2021 14H,237
03/23/2021 15H,4472
03/23/2021 16H,8133
03/23/2021 17H,9828
03/23/2021 18H,10280
03/23/2021 19H,10864
03/23/2021 20H,13747
03/23/2021 21H,10870
03/23/2021 22H,11008
03/23/2021 23H,9021
03/24/2021 00H,7686
03/24/2021 01H,3469
03/24/2021 02H,139
03/24/2021 03H,46
03/24/2021 04H,21
03/24/2021 05H,21
03/24/2021 06H,21
03/24/2021 07H,21
03/24/2021 08H,21
03/24/2021 09H,21
03/24/2021 10H,19
03/24/2021 11H,19
03/24/2021 12H,19
03/24/2021 13H,19
03/24/2021 14H,431
03/24/2021 15H,6314
03/24/2021 16H,11207
03/24/2021 17H,12337
03/24/2021 18H,12842
03/24/2021 19H,13027
03/24/2021 20H,12768
03/24/2021 21H,12932
03/24/2021 22H,12103
03/24/2021 23H,10645
03/25/2021 00H,9575
03/25/2021 01H,3703
03/25/2021 02H,199
03/25/2021 03H,70
03/25/2021 04H,19
03/25/2021 05H,19
03/25/2021 06H,19
03/25/2021 07H,19
03/25/2021 08H,19
03/25/2021 09H,19
03/25/2021 10H,19
03/25/2021 11H,18
03/25/2021 12H,18
03/25/2021 13H,18
03/25/2021 14H,175
03/25/2021 15H,4110
03/25/2021 16H,7927
03/25/2021 17H,9934
03/25/2021 18H,9529
03/25/2021 19H,8927
03/25/2021 20H,9265
03/25/2021 21H,9829
03/25/2021 22H,9532
03/25/2021 23H,7981
03/26/2021 00H,6281
03/26/2021 01H,3220
03/26/2021 02H,201
03/26/2021 03H,94
03/26/2021 04H,23
03/26/2021 05H,23
03/26/2021 06H,23
03/26/2021 07H,23
03/26/2021 08H,23
03/26/2021 09H,23
03/26/2021 10H,21
03/26/2021 11H,19
03/26/2021 12H,19
03/26/2021 13H,19
03/26/2021 14H,186
03/26/2021 15H,2911
03/26/2021 16H,8222
03/26/2021 17H,11589
03/26/2021 18H,12837
03/26/2021 19H,12372
03/26/2021 20H,12617
03/26/2021 21H,11719
03/26/2021 22H,11857
03/26/2021 23H,11358
03/27/2021 00H,10100
03/27/2021 01H,5297
03/27/2021 02H,282
03/27/2021 03H,91
03/27/2021 04H,2
03/27/2021 05H,2
03/27/2021 06H,2
03/27/2021 07H,2
03/27/2021 08H,3
03/27/2021 09H,3
03/27/2021 10H,3
03/27/2021 11H,2
03/27/2021 12H,2
03/27/2021 13H,2
03/27/2021 14H,597
03/27/2021 15H,6855
03/27/2021 16H,11332
03/27/2021 17H,12646
03/27/2021 18H,12933
03/27/2021 19H,12428
03/27/2021 20H,11986
03/27/2021 21H,12066
03/27/2021 22H,12008
03/27/2021 23H,11488
03/28/2021 00H,10792
03/28/2021 01H,5467
03/28/2021 02H,345
03/28/2021 03H,148
03/28/2021 04H,2
03/28/2021 05H,2
03/28/2021 06H,2
03/28/2021 07H,2
03/28/2021 08H,3
03/28/2021 09H,3
03/28/2021 10H,3
03/28/2021 11H,2
03/28/2021 12H,2
03/28/2021 13H,2
03/28/2021 14H,680
03/28/2021 15H,6569
03/28/2021 16H,10636
03/28/2021 17H,11394
03/28/2021 18H,11871
03/28/2021 19H,11643
03/28/2021 20H,11158
03/28/2021 21H,11405
03/28/2021 22H,11861
03/28/2021 23H,11620
03/29/2021 00H,10319
03/29/2021 01H,5551
03/29/2021 02H,359
03/29/2021 03H,161
03/29/2021 04H,3
03/29/2021 05H,2
03/29/2021 06H,2
03/29/2021 07H,3
03/29/2021 08H,2
03/29/2021 09H,2
03/29/2021 10H,2
03/29/2021 11H,1
03/29/2021 12H,1
03/29/2021 13H,1
03/29/2021 14H,664
03/29/2021 15H,6891
03/29/2021 16H,10946
03/29/2021 17H,13469
03/29/2021 18H,13229
03/29/2021 19H,12730
03/29/2021 20H,12776
03/29/2021 21H,12167
03/29/2021 22H,11811
03/29/2021 23H,11512
03/30/2021 00H,10799
03/30/2021 01H,5089
03/30/2021 02H,346
03/30/2021 03H,150
03/30/2021 04H,3
03/30/2021 05H,3
03/30/2021 06H,3
03/30/2021 07H,3
03/30/2021 08H,4
03/30/2021 09H,4
03/30/2021 10H,4
03/30/2021 11H,3
03/30/2021 12H,3
03/30/2021 13H,2
03/30/2021 14H,713
03/30/2021 15H,6729
03/30/2021 16H,11151
03/30/2021 17H,12161
03/30/2021 18H,13359
03/30/2021 19H,13450
03/30/2021 20H,13351
03/30/2021 21H,13612
03/30/2021 22H,13851
03/30/2021 23H,12919
03/31/2021 00H,11222
03/31/2021 01H,5372
03/31/2021 02H,360
03/31/2021 03H,157
03/31/2021 04H,5
03/31/2021 05H,5
03/31/2021 06H,5
03/31/2021 07H,5
03/31/2021 08H,2
03/31/2021 09H,2
03/31/2021 10H,2
03/31/2021 11H,1
03/31/2021 12H,1
03/31/2021 13H,1
03/31/2021 14H,793
03/31/2021 15H,7320
03/31/2021 16H,11817
03/31/2021 17H,13175
03/31/2021 18H,13700
03/31/2021 19H,13616
03/31/2021 20H,13704
03/31/2021 21H,13612
03/31/2021 22H,13914
03/31/2021 23H,13006
04/1/2021 00H,11527
04/1/2021 01H,5712
04/1/2021 02H,392
04/1/2021 03H,178
04/1/2021 04H,2
04/1/2021 05H,2
04/1/2021 06H,2
04/1/2021 07H,2
04/1/2021 08H,3
04/1/2021 09H,3
04/1/2021 10H,3
04/1/2021 11H,2
04/1/2021 12H,2
04/1/2021 13H,2
04/1/2021 14H,659
04/1/2021 15H,6324
04/1/2021 16H,10626
04/1/2021 17H,11877
04/1/2021 18H,12381
04/1/2021 19H,12545
04/1/2021 20H,12321
04/1/2021 21H,12130
04/1/2021 22H,11167
04/1/2021 23H,11266
04/2/2021 00H,9033
04/2/2021 01H,4288
04/2/2021 02H,308
04/2/2021 03H,-1
04/2/2021 04H,-3
04/2/2021 05H,5
04/2/2021 06H,5
04/2/2021 07H,5
04/2/2021 08H,5
04/2/2021 09H,5
04/2/2021 10H,5
04/2/2021 11H,3
04/2/2021 12H,3
04/2/2021 13H,3
04/2/2021 14H,1004
04/2/2021 15H,7351
04/2/2021 16H,11613
04/2/2021 17H,12864
04/2/2021 18H,12364
04/2/2021 19H,13340
04/2/2021 20H,13733
04/2/2021 21H,13620
04/2/2021 22H,13323
04/2/2021 23H,12871
04/3/2021 00H,10963
04/3/2021 01H,5571
04/3/2021 02H,383
04/3/2021 03H,165
04/3/2021 04H,4
04/3/2021 05H,3
04/3/2021 06H,3
04/3/2021 07H,3
04/3/2021 08H,3
04/3/2021 09H,3
04/3/2021 10H,4
04/3/2021 11H,3
04/3/2021 12H,2
04/3/2021 13H,2
04/3/2021 14H,1126
04/3/2021 15H,7818
04/3/2021 16H,11963
04/3/2021 17H,13223
04/3/2021 18H,13066
04/3/2021 19H,11906
04/3/2021 20H,12018
04/3/2021 21H,12148
04/3/2021 22H,12376
04/3/2021 23H,12383
04/4/2021 00H,10462
04/4/2021 01H,5005
04/4/2021 02H,349
04/4/2021 03H,144
04/4/2021 04H,5
04/4/2021 05H,4
04/4/2021 06H,4
04/4/2021 07H,4
04/4/2021 08H,3
04/4/2021 09H,3
04/4/2021 10H,3
04/4/2021 11H,2
04/4/2021 12H,2
04/4/2021 13H,2
04/4/2021 14H,1344
04/4/2021 15H,7092
04/4/2021 16H,9136
04/4/2021 17H,9873
04/4/2021 18H,10470
04/4/2021 19H,10903
04/4/2021 20H,10601
04/4/2021 21H,10290
04/4/2021 22H,10308
04/4/2021 23H,10591
04/5/2021 00H,8191
04/5/2021 01H,3422
04/5/2021 02H,376
04/5/2021 03H,134
04/5/2021 04H,4
04/5/2021 05H,3
04/5/2021 06H,4
04/5/2021 07H,4
04/5/2021 08H,2
04/5/2021 09H,2
04/5/2021 10H,2
04/5/2021 11H,2
04/5/2021 12H,2
04/5/2021 13H,2
04/5/2021 14H,1230
04/5/2021 15H,7557
04/5/2021 16H,10926
04/5/2021 17H,11960
04/5/2021 18H,11850
04/5/2021 19H,12145
04/5/2021 20H,12182
04/5/2021 21H,12152
04/5/2021 22H,11529
04/5/2021 23H,10825
04/6/2021 00H,8832
04/6/2021 01H,4607
04/6/2021 02H,365
04/6/2021 03H,124
04/6/2021 04H,6
04/6/2021 05H,5
04/6/2021 06H,6
04/6/2021 07H,6
04/6/2021 08H,5
04/6/2021 09H,5
04/6/2021 10H,5
04/6/2021 11H,3
04/6/2021 12H,3
04/6/2021 13H,3
04/6/2021 14H,1400
04/6/2021 15H,7788
04/6/2021 16H,11381
04/6/2021 17H,13212
04/6/2021 18H,13755
04/6/2021 19H,13775
04/6/2021 20H,13914
04/6/2021 21H,13868
04/6/2021 22H,13620
04/6/2021 23H,12813
04/7/2021 00H,11188
04/7/2021 01H,5380
04/7/2021 02H,472
04/7/2021 03H,234
04/7/2021 04H,6
04/7/2021 05H,5
04/7/2021 06H,5
04/7/2021 07H,5
04/7/2021 08H,5
04/7/2021 09H,5
04/7/2021 10H,5
04/7/2021 11H,3
04/7/2021 12H,3
04/7/2021 13H,3
04/7/2021 14H,1470
04/7/2021 15H,8023
04/7/2021 16H,11669
04/7/2021 17H,12495
04/7/2021 18H,13387
04/7/2021 19H,12321
04/7/2021 20H,12809
04/7/2021 21H,12582
04/7/2021 22H,12048
04/7/2021 23H,11046
04/8/2021 00H,9241
04/8/2021 01H,4713
04/8/2021 02H,459
04/8/2021 03H,187
04/8/2021 04H,3
04/8/2021 05H,3
04/8/2021 06H,3
04/8/2021 07H,3
04/8/2021 08H,2
04/8/2021 09H,2
04/8/2021 10H,2
04/8/2021 11H,2
04/8/2021 12H,2
04/8/2021 13H,2
04/8/2021 14H,1431
04/8/2021 15H,7242
04/8/2021 16H,11033
04/8/2021 17H,12312
04/8/2021 18H,12704
04/8/2021 19H,12846
04/8/2021 20H,12427
04/8/2021 21H,12326
04/8/2021 22H,12153
04/8/2021 23H,11680
04/9/2021 00H,9350
04/9/2021 01H,5903
04/9/2021 02H,488
04/9/2021 03H,225
04/9/2021 04H,2
04/9/2021 05H,2
04/9/2021 06H,2
04/9/2021 07H,2
04/9/2021 08H,1
04/9/2021 09H,1
04/9/2021 10H,1
04/9/2021 11H,1
04/9/2021 12H,1
04/9/2021 13H,1
04/9/2021 14H,1803
04/9/2021 15H,8155
04/9/2021 16H,10857
04/9/2021 17H,12889
04/9/2021 18H,12897
04/9/2021 19H,13279
04/9/2021 20H,13322
04/9/2021 21H,13421
04/9/2021 22H,13327
04/9/2021 23H,12560
04/10/2021 00H,11703
04/10/2021 01H,6588
04/10/2021 02H,618
04/10/2021 03H,337
04/10/2021 04H,8
04/10/2021 05H,5
04/10/2021 06H,4
04/10/2021 07H,4
04/10/2021 08H,5
04/10/2021 09H,5
04/10/2021 10H,5
04/10/2021 11H,5
04/10/2021 12H,5
04/10/2021 13H,5
04/10/2021 14H,1649
04/10/2021 15H,7447
04/10/2021 16H,11055
04/10/2021 17H,11629
04/10/2021 18H,11701
04/10/2021 19H,11940
04/10/2021 20H,12364
04/10/2021 21H,12873
04/10/2021 22H,12538
04/10/2021 23H,12272
04/11/2021 00H,11029
04/11/2021 01H,5838
04/11/2021 02H,580
04/11/2021 03H,308
04/11/2021 04H,6
04/11/2021 05H,5
04/11/2021 06H,5
04/11/2021 07H,5
04/11/2021 08H,3
04/11/2021 09H,3
04/11/2021 10H,3
04/11/2021 11H,3
04/11/2021 12H,3
04/11/2021 13H,3
04/11/2021 14H,1436
04/11/2021 15H,6220
04/11/2021 16H,9407
04/11/2021 17H,10597
04/11/2021 18H,11336
04/11/2021 19H,12415
04/11/2021 20H,12192
04/11/2021 21H,11527
04/11/2021 22H,11742
04/11/2021 23H,10890
04/12/2021 00H,8147
04/12/2021 01H,5068
04/12/2021 02H,459
04/12/2021 03H,263
04/12/2021 04H,23
04/12/2021 05H,23
04/12/2021 06H,23
04/12/2021 07H,23
04/12/2021 08H,24
04/12/2021 09H,24
04/12/2021 10H,24
04/12/2021 11H,24
04/12/2021 12H,24
04/12/2021 13H,24
04/12/2021 14H,2034
04/12/2021 15H,8796
04/12/2021 16H,12165
04/12/2021 17H,13362
04/12/2021 18H,13937
04/12/2021 19H,14050
04/12/2021 20H,13746
04/12/2021 21H,13874
04/12/2021 22H,13561
04/12/2021 23H,12501
04/13/2021 00H,9766
04/13/2021 01H,5422
04/13/2021 02H,483
04/13/2021 03H,296
04/13/2021 04H,23
04/13/2021 05H,23
04/13/2021 06H,23
04/13/2021 07H,23
04/13/2021 08H,21
04/13/2021 09H,21
04/13/2021 10H,21
04/13/2021 11H,21
04/13/2021 12H,21
04/13/2021 13H,12
04/13/2021 14H,2015
04/13/2021 15H,8680
04/13/2021 16H,11785
04/13/2021 17H,13383
04/13/2021 18H,14154
04/13/2021 19H,14124
04/13/2021 20H,13885
04/13/2021 21H,13401
04/13/2021 22H,13136
04/13/2021 23H,12497
04/14/2021 00H,10463
04/14/2021 01H,5305
04/14/2021 02H,575
04/14/2021 03H,291
04/14/2021 04H,17
04/14/2021 05H,17
04/14/2021 06H,17
04/14/2021 07H,17
04/14/2021 08H,16
04/14/2021 09H,16
04/14/2021 10H,16
04/14/2021 11H,14
04/14/2021 12H,14
04/14/2021 13H,14
04/14/2021 14H,2196
04/14/2021 15H,8840
04/14/2021 16H,12088
04/14/2021 17H,13443
04/14/2021 18H,13935
04/14/2021 19H,13737
04/14/2021 20H,13329
04/14/2021 21H,12468
04/14/2021 22H,12058
04/14/2021 23H,11160
04/15/2021 00H,8014
04/15/2021 01H,4483
04/15/2021 02H,517
04/15/2021 03H,250
04/15/2021 04H,19
04/15/2021 05H,19
04/15/2021 06H,19
04/15/2021 07H,19
04/15/2021 08H,17
04/15/2021 09H,17
04/15/2021 10H,17
04/15/2021 11H,17
04/15/2021 12H,17
04/15/2021 13H,17
04/15/2021 14H,2215
04/15/2021 15H,9002
04/15/2021 16H,12388
04/15/2021 17H,13573
04/15/2021 18H,13478
04/15/2021 19H,13527
04/15/2021 20H,14082
04/15/2021 21H,14035
04/15/2021 22H,13537
04/15/2021 23H,12266
04/16/2021 00H,11185
04/16/2021 01H,6202
04/16/2021 02H,796
04/16/2021 03H,494
04/16/2021 04H,5
04/16/2021 05H,4
04/16/2021 06H,4
04/16/2021 07H,3
04/16/2021 08H,1
04/16/2021 09H,1
04/16/2021 10H,1
04/16/2021 11H,3
04/16/2021 12H,4
04/16/2021 13H,4
04/16/2021 14H,2266
04/16/2021 15H,8173
04/16/2021 16H,11454
04/16/2021 17H,12917
04/16/2021 18H,13920
04/16/2021 19H,13916
04/16/2021 20H,14026
04/16/2021 21H,14018
04/16/2021 22H,13693
04/16/2021 23H,13142
04/17/2021 00H,11534
04/17/2021 01H,6645
04/17/2021 02H,785
04/17/2021 03H,493
04/17/2021 04H,15
04/17/2021 05H,15
04/17/2021 06H,12
04/17/2021 07H,5
04/17/2021 08H,4
04/17/2021 09H,4
04/17/2021 10H,4
04/17/2021 11H,4
04/17/2021 12H,4
04/17/2021 13H,4
04/17/2021 14H,2474
04/17/2021 15H,9102
04/17/2021 16H,12387
04/17/2021 17H,12888
04/17/2021 18H,13256
04/17/2021 19H,13635
04/17/2021 20H,13986
04/17/2021 21H,13581
04/17/2021 22H,12917
04/17/2021 23H,11610
04/18/2021 00H,9669
04/18/2021 01H,5755
04/18/2021 02H,674
04/18/2021 03H,467
04/18/2021 04H,2
04/18/2021 05H,2
04/18/2021 06H,1
04/18/2021 07H,1
04/18/2021 08H,1
04/18/2021 09H,1
04/18/2021 10H,1
04/18/2021 11H,2
04/18/2021 12H,2
04/18/2021 13H,2
04/18/2021 14H,2872
04/18/2021 15H,9507
04/18/2021 16H,11363
04/18/2021 17H,12145
04/18/2021 18H,12864
04/18/2021 19H,13268
04/18/2021 20H,13715
04/18/2021 21H,13392
04/18/2021 22H,13786
04/18/2021 23H,13070
04/19/2021 00H,11537
04/19/2021 01H,7026
04/19/2021 02H,891
04/19/2021 03H,587
04/19/2021 04H,4
04/19/2021 05H,3
04/19/2021 06H,3
04/19/2021 07H,3
04/19/2021 08H,3
04/19/2021 09H,3
04/19/2021 10H,2
04/19/2021 11H,3
04/19/2021 12H,3
04/19/2021 13H,3
04/19/2021 14H,2943
04/19/2021 15H,9656
04/19/2021 16H,12442
04/19/2021 17H,13520
04/19/2021 18H,14042
04/19/2021 19H,14186
04/19/2021 20H,14190
04/19/2021 21H,14072
04/19/2021 22H,13874
04/19/2021 23H,13300
04/20/2021 00H,11828
04/20/2021 01H,7078
04/20/2021 02H,956
04/20/2021 03H,14
04/20/2021 04H,2
04/20/2021 05H,4
04/20/2021 06H,4
04/20/2021 07H,4
04/20/2021 08H,4
04/20/2021 09H,3
04/20/2021 10H,3
04/20/2021 11H,3
04/20/2021 12H,3
04/20/2021 13H,3
04/20/2021 14H,2952
04/20/2021 15H,9336
04/20/2021 16H,12102
04/20/2021 17H,13291
04/20/2021 18H,13568
04/20/2021 19H,13661
04/20/2021 20H,13561
04/20/2021 21H,13464
04/20/2021 22H,13002
04/20/2021 23H,12144
04/21/2021 00H,10044
04/21/2021 01H,6065
04/21/2021 02H,877
04/21/2021 03H,514
04/21/2021 04H,5
04/21/2021 05H,6
04/21/2021 06H,6
04/21/2021 07H,6
04/21/2021 08H,6
04/21/2021 09H,5
04/21/2021 10H,5
04/21/2021 11H,4
04/21/2021 12H,4
04/21/2021 13H,4
04/21/2021 14H,2596
04/21/2021 15H,8816
04/21/2021 16H,11742
04/21/2021 17H,12825
04/21/2021 18H,12987
04/21/2021 19H,13692
04/21/2021 20H,13536
04/21/2021 21H,13718
04/21/2021 22H,13379
04/21/2021 23H,12698
04/22/2021 00H,11053
04/22/2021 01H,6376
04/22/2021 02H,822
04/22/2021 03H,513
04/22/2021 04H,6
04/22/2021 05H,6
04/22/2021 06H,5
04/22/2021 07H,5
04/22/2021 08H,5
04/22/2021 09H,5
04/22/2021 10H,5
04/22/2021 11H,5
04/22/2021 12H,5
04/22/2021 13H,4
04/22/2021 14H,2638
04/22/2021 15H,8681
04/22/2021 16H,11601
04/22/2021 17H,12917
04/22/2021 18H,13187
04/22/2021 19H,13657
04/22/2021 20H,13547
04/22/2021 21H,13440
04/22/2021 22H,13474
04/22/2021 23H,12374
04/23/2021 00H,10787
04/23/2021 01H,6608
04/23/2021 02H,940
04/23/2021 03H,623
04/23/2021 04H,7
04/23/2021 05H,6
04/23/2021 06H,6
04/23/2021 07H,6
04/23/2021 08H,4
04/23/2021 09H,4
04/23/2021 10H,4
04/23/2021 11H,4
04/23/2021 12H,4
04/23/2021 13H,4
04/23/2021 14H,3123
04/23/2021 15H,9427
04/23/2021 16H,12126
04/23/2021 17H,13186
04/23/2021 18H,13971
04/23/2021 19H,13999
04/23/2021 20H,13900
04/23/2021 21H,14018
04/23/2021 22H,13780
04/23/2021 23H,12928
04/24/2021 00H,11840
04/24/2021 01H,7159
04/24/2021 02H,938
04/24/2021 03H,651
04/24/2021 04H,7
04/24/2021 05H,6
04/24/2021 06H,6
04/24/2021 07H,6
04/24/2021 08H,4
04/24/2021 09H,3
04/24/2021 10H,4
04/24/2021 11H,4
04/24/2021 12H,3
04/24/2021 13H,3
04/24/2021 14H,3076
04/24/2021 15H,8121
04/24/2021 16H,11426
04/24/2021 17H,12628
04/24/2021 18H,13287
04/24/2021 19H,12351
04/24/2021 20H,11579
04/24/2021 21H,11187
04/24/2021 22H,11750
04/24/2021 23H,11000
04/25/2021 00H,9666
04/25/2021 01H,5970
04/25/2021 02H,808
04/25/2021 03H,542
04/25/2021 04H,7
04/25/2021 05H,7
04/25/2021 06H,7
04/25/2021 07H,7
04/25/2021 08H,5
04/25/2021 09H,5
04/25/2021 10H,5
04/25/2021 11H,3
04/25/2021 12H,3
04/25/2021 13H,6
04/25/2021 14H,2811
04/25/2021 15H,5956
04/25/2021 16H,7824
04/25/2021 17H,8407
04/25/2021 18H,8676
04/25/2021 19H,8629
04/25/2021 20H,8886
04/25/2021 21H,9634
04/25/2021 22H,8808
04/25/2021 23H,8078
