DATE (MM/DD/YYYY),HOUR-MST,Avg Tower Dry Bulb Temp [deg C],Avg Tower RH [%],Avg Avg Wind Speed @ 6ft [m/s],Avg Station Pressure [mBar],Avg Precipitation [mm],Avg Global CMP22 (vent/cor) [W/m^2]
4/18/21,1:00,-0.3925,58.2407,4.1877,820.4784,0,-1.1837
4/18/21,2:00,-0.7535,54.3653,4.246,819.9444,0,-1.1834
4/18/21,3:00,-0.7144,50.4405,4.2867,819.7794,0,-1.179
4/18/21,4:00,-0.9196,48.8112,4.4577,819.6798,0,-1.1691
4/18/21,5:00,-0.9411,47.5097,4.3876,819.6179,0,-1.1452
4/18/21,6:00,-0.5546,44.9385,4.0986,819.5551,0,29.3446
4/18/21,7:00,0.9552,42.1113,3.9748,819.7619,0,205.0931
4/18/21,8:00,3.4058,38.2785,3.6845,819.8336,0,410.716
4/18/21,9:00,6.1733,34.4637,2.7635,819.6512,0,626.9504
4/18/21,10:00,8.4447,30.2628,2.017,819.4127,0,801.1428
4/18/21,11:00,9.7918,29.627,1.7132,819.0432,0,860.1677
4/18/21,12:00,10.0253,30.7288,1.4659,818.6943,0,589.9842
4/18/21,13:00,10.2243,34.4803,2.0978,818.5919,0,767.9655
4/18/21,14:00,10.6852,34.662,2.444,818.4095,0,725.4146
4/18/21,15:00,10.03,39.483,1.7129,818.046,0,488.8745
4/18/21,16:00,11.3003,33.1233,1.7589,817.5792,0,466.9007
4/18/21,17:00,11.317,30.2752,1.0337,817.4037,0,289.6168
4/18/21,18:00,10.2223,30.9978,0.7892,817.2534,0,101.0647
4/18/21,19:00,9.009,34.823,0.478,817.1087,0,12.0288
4/18/21,20:00,7.3551,42.0188,1.6533,817.2269,0,-1.3875
4/18/21,21:00,6.2553,46.4618,1.6198,817.4574,0,-1.4065
4/18/21,22:00,5.9905,47.5158,2.3675,817.2371,0,-1.375
4/18/21,23:00,5.0586,49.211,2.256,816.753,0,-1.3941
4/19/21,0:00,6.2551,39.692,1.0164,815.9667,0,-1.4689
4/19/21,1:00,6.8446,35.0097,0.9055,815.1763,0,-1.6122
4/19/21,2:00,6.9825,32.4757,0.5593,814.4054,0,-1.5698
4/19/21,3:00,7.6851,30.548,1.8565,813.7982,0,-1.562
4/19/21,4:00,8.2962,30.0928,2.5118,813.7727,0,-1.5003
4/19/21,5:00,7.9014,31.4923,0.9299,813.7714,0,-1.5754
4/19/21,6:00,8.5025,30.7065,1.7007,814.0319,0,20.6503
4/19/21,7:00,3.2637,67.9657,4.7432,815.4642,0,70.7896
4/19/21,8:00,-1.2097,99.4267,3.2047,816.9152,0,28.2066
4/19/21,9:00,-1.2537,100.1,2.0743,816.7396,0,45.0278
4/19/21,10:00,-1.0553,100.1,1.6891,816.2884,0,83.0237
4/19/21,11:00,-0.8079,100.1,1.8528,815.6581,0,139.0421
4/19/21,12:00,-0.5334,100.1,2.0012,814.9709,0,136.9239
4/19/21,13:00,-0.9175,99.9683,3.0538,814.7438,0,126.1501
4/19/21,14:00,-1.5444,99.7133,3.3165,814.8594,0.0127,157.0129
4/19/21,15:00,-2.4395,98.9517,3.3613,815.0354,0,146.4859
4/19/21,16:00,-3.345,98.1733,0.783,815.8021,0,66.2436
4/19/21,17:00,-3.7438,97.3883,0,816.3073,0,51.5106
4/19/21,18:00,-4.2243,97.04,0,816.9664,0,30.6682
4/19/21,19:00,-4.7829,96.6833,0,817.9933,0,5.0544
4/19/21,20:00,-5.1086,96.2417,0,818.7641,0,-1.5111
4/19/21,21:00,-5.2064,96.0433,0,819.493,0,-1.7368
4/19/21,22:00,-6.5069,94.845,0,820.0163,0,-1.5245
4/19/21,23:00,-7.2103,94.18,0,820.4227,0,-1.2756
4/20/21,0:00,-7.3446,93.9733,0,820.6033,0,-1.2767
4/20/21,1:00,-7.725,93.435,0,820.5869,0,-1.4627
4/20/21,2:00,-8.159,92.9533,0,820.518,0,-1.5297
4/20/21,3:00,-8.3672,92.8133,0,820.5227,0,-1.6336
4/20/21,4:00,-8.5547,92.3417,0,820.5085,0,-1.5534
4/20/21,5:00,-9.0952,90.4883,0,820.328,0,-1.7812
4/20/21,6:00,-9.7117,87.1667,0,820.4024,0,29.6572
4/20/21,7:00,-8.7314,79.1767,0,820.594,0,233.9886
4/20/21,8:00,-5.9249,71.472,0,820.5883,0.0127,565.1984
4/20/21,9:00,-1.5259,54.8773,0.209,820.4895,0.1101,669.0874
4/20/21,10:00,-1.5037,50.0077,0.454,820.5577,0,843.2499
4/20/21,11:00,-1.6695,39.8328,0.9885,820.5583,0,968.0286
4/20/21,12:00,-0.5945,36.9318,1.2113,820.2832,0,1023.5218
4/20/21,13:00,0.7255,33.1877,1.1049,820.0922,0,1036.7563
4/20/21,14:00,1.865,35.4008,0.8229,819.8692,0,924.0858
4/20/21,15:00,0.4586,45.3148,2.3026,819.4153,0,654.0198
4/20/21,16:00,0.6608,41.6482,1.7955,819.1427,0,599.1838
4/20/21,17:00,-0.2618,48.063,2.273,819.4189,0,303.7111
4/20/21,18:00,-1.5316,55.002,2.4137,819.7109,0,107.9688
4/20/21,19:00,-2.1038,56.9483,2.0713,819.9593,0,13.3529
4/20/21,20:00,-2.2823,56.7828,1.3902,820.6658,0,-0.9431
4/20/21,21:00,-2.2125,57.3555,0.2703,821.4182,0,-1.0385
4/20/21,22:00,-2.1764,56.2525,0.3206,821.6059,0,-1.0349
4/20/21,23:00,-2.0839,61.243,0.3513,821.4078,0,-1.0197
4/21/21,0:00,-2.2482,65.4762,0.5643,821.1904,0,-1.0578
4/21/21,1:00,-2.3114,66.0602,0.4313,820.8368,0,-1.097
4/21/21,2:00,-2.5249,68.4155,0.5057,820.4683,0,-1.0537
4/21/21,3:00,-2.7176,70.8072,0.4915,820.2035,0,-1.0785
4/21/21,4:00,-2.9604,74.4813,0.1701,819.9161,0,-1.0883
4/21/21,5:00,-3.0861,77.9472,0.0956,819.7082,0,-1.105
4/21/21,6:00,-3.0049,79.1792,0.0967,819.5366,0,19.6434
4/21/21,7:00,-2.4778,78.585,0.316,819.6201,0,92.051
4/21/21,8:00,-2.7875,89.11,1.6755,819.3866,0,91.5186
4/21/21,9:00,-2.6864,83.9433,1.8619,819.1276,0,99.6463
4/21/21,10:00,-2.3936,83.1283,1.4393,819.0235,0,121.2783
4/21/21,11:00,-2.3307,83.945,2.0095,818.8323,0,184.7131
4/21/21,12:00,-1.4958,81.519,1.409,818.2895,0,394.1381
4/21/21,13:00,-0.7671,80.2867,1.1763,817.4863,0,441.3805
4/21/21,14:00,-0.9503,84.7032,1.8649,817.082,0,332.3155
4/21/21,15:00,-1.5412,90.0067,1.9873,816.6602,0,187.9897
4/21/21,16:00,-2.0203,95.2117,1.7848,816.1884,0,107.2058
4/21/21,17:00,-1.5058,93.4633,0.8574,815.7849,0,107.9997
4/21/21,18:00,-1.6205,92.865,0.0071,815.4711,0,33.2274
4/21/21,19:00,-2.3859,95.5933,0,815.047,0,5.7496
4/21/21,20:00,-2.4319,97.1817,0,815.0125,0,-0.9835
4/21/21,21:00,-2.3904,97.9433,0.0182,815.0993,0,-0.8114
4/21/21,22:00,-2.1104,98.3517,0.0515,814.6771,0,-0.8545
4/21/21,23:00,-1.9818,97.6,0,813.8327,0,-0.9155
4/22/21,0:00,-1.8581,96.9717,0.1049,813.0509,0,-0.9093
4/22/21,1:00,-1.8626,97.535,0.5056,811.9589,0,-0.9465
4/22/21,2:00,-1.8175,97.8833,0.5211,810.6179,0,-0.9661
4/22/21,3:00,-1.9111,97.6,0.9586,809.6477,0,-0.951
4/22/21,4:00,-2.2118,96.8133,0.2507,808.8441,0,-1.0799
4/22/21,5:00,-3.1202,96.335,0.679,808.3135,0,-0.9794
4/22/21,6:00,-3.9315,92.5733,0.2201,808.3117,0,19.3525
4/22/21,7:00,-3.8229,83.3493,0.6022,808.2804,0,184.3285
4/22/21,8:00,0.5298,71.1643,0.2231,807.9487,0.0762,405.2373
4/22/21,9:00,2.1307,69.6445,1.1436,807.561,0.0339,624.3622
4/22/21,10:00,3.652,66.7627,1.2963,807.8748,0,664.5487
4/22/21,11:00,3.7892,70.0878,1.0976,808.0391,0,410.5623
4/22/21,12:00,5.645,65.9823,0.9066,807.717,0,691.0919
4/22/21,13:00,5.3356,74.1993,2.3453,808.0396,0.0042,499.0735
4/22/21,14:00,6.2243,73.4783,0.6905,808.0035,0,740.3393
4/22/21,15:00,7.2231,69.2903,0.7604,807.9598,0,531.6228
4/22/21,16:00,8.0085,64.4683,0.7168,807.6601,0,383.8125
4/22/21,17:00,7.7097,62.4545,1.6981,808.3182,0,70.5855
4/22/21,18:00,6.9144,67.2325,3.776,808.422,0,145.6189
4/22/21,19:00,6.6722,66.6985,2.7354,808.9919,0,6.153
4/22/21,20:00,6.0084,67.3182,2.7501,809.5779,0,-1.1802
4/22/21,21:00,5.9703,63.5985,3.7496,809.6318,0,-1.2253
4/22/21,22:00,6.3691,56.3957,5.1832,809.5506,0,-1.2123
4/22/21,23:00,6.1486,53.9043,5.2379,809.3578,0,-1.2101
4/23/21,0:00,5.7362,53.4412,5.0652,809.2145,0,-1.2384
4/23/21,1:00,5.3593,51.8487,4.9592,809.1324,0,-1.2228
4/23/21,2:00,4.9978,49.4462,4.2808,808.9456,0,-1.2199
4/23/21,3:00,4.3978,49.4142,3.1911,809.154,0,-1.2285
4/23/21,4:00,4.0518,48.0662,2.6634,809.2242,0,-1.3022
4/23/21,5:00,3.6272,48.2965,2.5717,809.3428,0,-1.1691
4/23/21,6:00,3.2338,47.4793,2.5386,809.5844,0,22.5673
4/23/21,7:00,3.6721,45.2338,3.0571,810.058,0,99.3779
4/23/21,8:00,5.1522,40.6955,2.6506,810.2333,0,258.0757
4/23/21,9:00,7.9189,32.193,0.9521,810.2497,0,458.5976
4/23/21,10:00,9.3637,31.0698,1.2406,797.4191,0,581.2909
4/23/21,11:00,11.4068,27.8672,1.4798,786.8399,0,892.4806
4/23/21,12:00,12.4223,26.8772,1.8354,785.4493,0,794.2534
4/23/21,13:00,9.8718,36.102,1.6916,785.6582,0,209.6416
4/23/21,14:00,9.4755,39.2243,2.2036,780.8075,0,222.5131
4/23/21,15:00,10.3397,40.8777,2.0243,780.1329,0,491.7537
4/23/21,16:00,11.6357,36.329,1.1986,779.7152,0,513.7076
4/23/21,17:00,9.1786,46.3803,4.1786,780.3039,0,122.5707
4/23/21,18:00,8.5854,51.6683,1.5032,791.2565,0,212.5654
4/23/21,19:00,7.693,55.8897,1.5925,799.2144,0,43.8621
4/23/21,20:00,7.0479,55.0623,1.4557,813.5992,0,-1.2484
4/23/21,21:00,6.3295,62.3962,0.8798,814.7103,0,-1.3498
4/23/21,22:00,5.1413,68.7832,0.9978,814.94,0,-1.3596
4/23/21,23:00,4.0653,70.3972,1.396,814.6776,0,-1.334
4/24/21,0:00,3.9126,67.9432,1.2476,814.4448,0,-1.3485
4/24/21,1:00,3.3494,66.883,0.6633,814.4252,0,-1.3875
4/24/21,2:00,2.8252,66.6747,1.7465,814.0877,0,-1.3309
4/24/21,3:00,2.4431,66.4183,1.4317,814.1317,0,-1.3422
4/24/21,4:00,2.0882,67.572,1.0933,814.3399,0,-1.3453
4/24/21,5:00,1.3689,69.478,1.4093,814.2301,0,-1.1698
4/24/21,6:00,0.8388,72.9955,0.4336,814.4711,0,32.0863
4/24/21,7:00,2.5353,74.8882,0.8636,814.8469,0,207.9248
4/24/21,8:00,3.214,84.3933,1.7883,814.6485,0,445.6529
4/24/21,9:00,5.3407,75.1303,1.504,814.3162,0,634.9577
4/24/21,10:00,7.6788,66.4628,1.8099,807.3384,0,803.3125
4/24/21,11:00,9.2612,61.6967,1.6903,780.7289,0,913.8731
4/24/21,12:00,11.7237,52.424,1.7478,780.6057,0,863.289
4/24/21,13:00,13.5752,43.4452,1.6239,779.768,0,848.1063
4/24/21,14:00,15.6795,36.814,2.4527,779.8742,0,822.835
4/24/21,15:00,16.1488,33.1437,2.2164,779.042,0,518.5678
4/24/21,16:00,17.0153,31.4338,1.9131,778.6842,0,523.2652
4/24/21,17:00,17.2167,27.8528,0.9593,779.2219,0,337.4593
4/24/21,18:00,15.894,30.73,0.8308,786.2995,0,105.3209
4/24/21,19:00,13.1567,47.487,1.4863,786.2451,0,17.4485
4/24/21,20:00,12.0045,45.947,0.7779,782.444,0,-1.5114
4/24/21,21:00,11.598,41.2533,0.9601,784.4111,0,-1.4945
4/24/21,22:00,10.7688,44.8435,1.2055,786.3169,0,-1.3879
4/24/21,23:00,10.17,42.0742,1.1638,781.8188,0,-1.4615
4/25/21,0:00,10.8295,36.1752,1.081,779.9125,0,-1.6127
4/25/21,1:00,9.4435,37.5115,1.891,779.5268,0,-1.4793
4/25/21,2:00,9.2251,40.1318,1.1965,783.7968,0,-1.5236
4/25/21,3:00,9.0777,42.7503,0.8856,791.4268,0,-1.577
4/25/21,4:00,9.4672,42.435,1.6489,792.9095,0,-1.4783
4/25/21,5:00,9.0473,42.7387,1.0559,792.4223,0,-1.3904
4/25/21,6:00,9.6942,39.4025,1.0792,793.1866,0,41.4178
4/25/21,7:00,11.6427,35.3318,1.06,784.506,0,221.5908
4/25/21,8:00,15.17,28.6985,1.5074,781.3848,0,436.1339
4/25/21,9:00,17.1352,26.0852,3.0949,781.3329,0,638.0874
4/25/21,10:00,18.8607,22.4928,2.6888,807.3153,0,797.3077
4/25/21,11:00,20.7643,17.5392,1.5938,807.2218,0,922.8417
4/25/21,12:00,21.7407,18.0265,2.5557,806.5281,0,982.9472
4/25/21,13:00,22.4122,17.6943,2.8821,805.7864,0,863.6903
4/25/21,14:00,23.4948,15.9457,2.2178,805.1356,0,768.9495
4/25/21,15:00,23.797,12.1342,2.1328,804.5075,0,494.7643
4/25/21,16:00,23.9587,9.6503,5.7442,804.1204,0,497.304
4/25/21,17:00,23.4772,10.0673,3.8173,804.0253,0,298.2566
4/25/21,18:00,22.4957,10.7903,1.9444,803.9749,0,114.3063
4/25/21,19:00,20.859,10.8778,1.6637,804.2271,0,17.7826
4/25/21,20:00,19.1693,11.8128,2.4718,804.901,0,-1.7809
4/25/21,21:00,17.6183,13.538,2.1774,805.5701,0,-1.8449
4/25/21,22:00,15.628,16.0125,2.048,805.4143,0,-1.7589
4/25/21,23:00,14.6843,17.1652,1.6821,805.0317,0,-1.7347
4/26/21,0:00,15.0352,16.7295,1.5518,804.7894,0,-1.7595
4/26/21,1:00,13.8863,19.2072,2.2967,804.598,0,-1.7317
4/26/21,2:00,12.8022,21.447,2.1955,804.3357,0,-1.6692
4/26/21,3:00,13.0967,19.9437,2.6456,804.4023,0,-1.6368
4/26/21,4:00,12.6397,19.537,2.3787,804.4854,0,-1.6472
4/26/21,5:00,10.671,23.1608,2.2165,804.5556,0,-1.3843
4/26/21,6:00,11.4413,20.3017,1.2806,804.7161,0,50.1904
4/26/21,7:00,13.2383,22.2092,1.1775,804.9081,0,245.7538
4/26/21,8:00,15.8205,20.1222,0.9225,804.6896,0,419.6962
4/26/21,9:00,18.82,14.6585,1.7873,804.3129,0,558.0203
4/26/21,10:00,19.6302,12.0098,2.7133,804.027,0,577.4124
4/26/21,11:00,21.3867,10.3408,3.1769,803.8785,0,760.2336
4/26/21,12:00,22.648,8.5449,2.5172,803.5279,0,999.0943
4/26/21,13:00,23.5103,7.5672,1.7508,802.9472,0,945.7507
4/26/21,14:00,24.0082,6.8612,2.1324,802.6307,0,822.5385
4/26/21,15:00,24.1713,6.8548,4.4333,802.1131,0,720.9783
4/26/21,16:00,22.9527,8.3245,3.2191,802.069,0,426.4141
4/26/21,17:00,21.1052,10.8598,3.5755,794.5197,0,264.1726
4/26/21,18:00,19.664,11.9737,2.1634,759.5398,0,95.2663
4/26/21,19:00,17.928,14.2002,0.6224,758.6513,0,18.3991
4/26/21,20:00,16.0442,16.9275,1.9646,766.7997,0,-1.6293
4/26/21,21:00,16.1238,14.9712,2.0036,754.6663,0,-1.7029
4/26/21,22:00,15.4138,14.7822,1.5164,749.0792,0,-1.7345
4/26/21,23:00,13.8217,18.2008,1.3752,748.5918,0,-1.6165
4/27/21,0:00,13.299,18.9258,1.3147,748.4357,0,-1.6588
4/27/21,1:00,12.213,21.0482,1.5219,747.4022,0,-1.5927
4/27/21,2:00,11.897,21.6153,1.6352,747.5367,0,-1.5875
4/27/21,3:00,11.1142,23.0117,2.1834,746.5252,0,-1.5354
4/27/21,4:00,9.7972,26.6015,2.644,747.5646,0,-1.4434
4/27/21,5:00,9.1748,29.5098,1.7879,747.2895,0,-1.3438
4/27/21,6:00,8.2651,33.192,1.6547,746.1654,0,13.9995
4/27/21,7:00,8.7433,39.2745,2.7115,743.2741,0,77.347
4/27/21,8:00,8.5295,49.0068,3.6892,794.8944,0,121.9297
4/27/21,9:00,7.7784,71.5922,2.492,811.0273,0,192.4791
4/27/21,10:00,8.1781,73.693,1.7801,811.2039,0,196.4374
4/27/21,11:00,9.343,68.4002,1.2765,811.0254,0,368.5287
4/27/21,12:00,11.4017,56.4848,1.0913,810.098,0,654.38
4/27/21,13:00,13.1,46.1863,0.9398,809.4193,0,656.4805
4/27/21,14:00,12.8902,46.1992,1.995,809.2804,0,393.0981
4/27/21,15:00,12.2128,55.6337,3.4432,808.8882,0,582.8936
4/27/21,16:00,8.8034,74.8107,4.6241,809.7131,0,159.9008
4/27/21,17:00,6.9017,89.7767,4.1803,810.6654,0,21.1904
4/27/21,18:00,5.8427,94.8683,3.0191,811.3822,0.0677,17.1438
4/27/21,19:00,4.9814,92.755,3.0412,812.3644,0.0296,1.8302
4/27/21,20:00,4.9387,92.5033,3.1622,813.8469,0.0042,-0.7851
4/27/21,21:00,4.0766,94.9517,2.4316,814.9552,0.0042,-0.8773
4/27/21,22:00,3.3783,95.2883,2.2668,815.7232,0.0169,-0.8344
4/27/21,23:00,3.0001,95.6767,1.5542,815.971,0.0254,-0.8622
4/28/21,0:00,2.6321,95.3717,2.1708,816.2091,0.0127,-0.8026
4/28/21,1:00,2.8312,93.585,2.2732,816.11,0.0085,-0.8198
4/28/21,2:00,2.4234,96.7033,1.5675,816.2206,0.0339,-0.8911
4/28/21,3:00,2.0206,97.3717,0.7847,816.4445,0.0339,-0.961
4/28/21,4:00,1.0995,98.0383,0.8376,816.7484,0.0381,-1.2146
4/28/21,5:00,1.0793,98.5617,1.364,816.8054,0.0466,-1.0521
4/28/21,6:00,2.9876,95.615,0.3803,817.0228,0.0042,3.0543
4/28/21,7:00,3.812,94.385,0.4164,817.6065,0.0212,21.7849
4/28/21,8:00,4.5029,92.925,0.9169,818.1754,0.0042,74.9127
4/28/21,9:00,5.1004,88.9167,1.2979,818.6123,0,127.2072
4/28/21,10:00,6.0164,83.9692,1.3749,819.0123,0,340.1952
4/28/21,11:00,7.9586,72.8948,0.6519,818.9848,0,691.1511
4/28/21,12:00,8.9392,63.3668,0.9609,818.7238,0,406.1196
4/28/21,13:00,9.9698,59.0198,0.7937,818.5133,0,418.7063
4/28/21,14:00,10.9552,55.0928,0.6662,818.4642,0,615.012
4/28/21,15:00,12.4752,49.8592,1.5734,818.0398,0,754.5306
4/28/21,16:00,12.578,46.245,1.4962,817.7628,0,467.0391
4/28/21,17:00,12.1952,45.8573,1.1567,818.2104,0,195.1052
4/28/21,18:00,12.8033,41.7948,0.7497,818.5366,0,207.8933
4/28/21,19:00,12.4997,42.9432,0.3139,818.6852,0,48.41
4/28/21,20:00,9.5097,58.4843,1.1165,819.2746,0,-1.2795
4/28/21,21:00,8.6278,64.7937,1.8965,819.7658,0,-1.3399
4/28/21,22:00,8.2702,64.831,2.7744,820.3092,0,-1.3157
4/28/21,23:00,7.9689,61.5382,3.2465,820.4799,0,-1.3115
4/29/21,0:00,7.9695,57.0135,3.2448,820.6836,0,-1.3165
4/29/21,1:00,7.7355,51.7817,2.8694,820.9015,0,-1.3017
4/29/21,2:00,7.3037,49.0675,2.5444,821.1579,0,-1.2761
4/29/21,3:00,7.5829,44.6772,2.8353,821.6116,0,-1.3076
4/29/21,4:00,7.9018,42.0013,3.4496,822.2495,0,-1.2966
4/29/21,5:00,7.7865,41.623,3.3304,822.9953,0,-0.8102
4/29/21,6:00,7.6376,42.9387,2.8507,823.7643,0,57.5888
4/29/21,7:00,9.4545,40.182,2.2075,824.3532,0,244.071
4/29/21,8:00,12.9955,30.8008,1.2618,824.7117,0,456.7742
4/29/21,9:00,14.7185,27.244,1.6593,825.0201,0,655.0296
4/29/21,10:00,15.6868,27.6067,1.8221,825.2483,0,819.4563
4/29/21,11:00,16.4858,25.0172,2.1805,825.4301,0,936.5748
4/29/21,12:00,17.1603,23.8287,2.0187,825.2004,0,989.5374
4/29/21,13:00,17.7017,24.3708,2.1687,824.6652,0,981.2459
4/29/21,14:00,18.5805,23.1647,1.742,824.1896,0,905.9653
4/29/21,15:00,18.9402,23.0135,2.0922,823.5427,0,758.4159
4/29/21,16:00,19.1592,22.9707,2.3899,823.2995,0,623.0524
4/29/21,17:00,19.145,23.452,2.1534,823.3449,0,383.8589
4/29/21,18:00,17.6107,28.0858,2.009,823.298,0,116.1808
4/29/21,19:00,16.1943,34.34,1.4394,823.7006,0,49.4775
4/29/21,20:00,14.678,37.594,0.6913,824.2285,0,-1.405
4/29/21,21:00,13.2207,42.4702,1.1494,825.0285,0,-1.5175
4/29/21,22:00,12.0127,43.7193,1.8842,825.2178,0,-1.4506
4/29/21,23:00,11.6812,42.5282,2.7134,824.7984,0,-1.4077
4/30/21,0:00,11.3147,42.3168,1.9576,824.3636,0,-1.4085
4/30/21,1:00,12.0755,36.3467,1.7434,823.7867,0,-1.4461
4/30/21,2:00,12.6363,32.3437,2.2813,823.3143,0,-1.4586
4/30/21,3:00,13.0637,29.8733,3.0268,823.3546,0,-1.4564
4/30/21,4:00,12.4797,31.1417,2.6438,823.6751,0,-1.4277
4/30/21,5:00,11.4218,34.0598,2.9238,823.9169,0,-0.8357
4/30/21,6:00,11.4753,35.3707,3.0602,824.2525,0,59.5663
4/30/21,7:00,13.5818,33.172,2.6194,824.4834,0,244.3733
4/30/21,8:00,16.8172,27.1283,2.1265,824.4603,0,455.1141
4/30/21,9:00,19.8923,22.6167,1.479,824.2281,0,651.1184
4/30/21,10:00,20.7178,22.6417,1.8654,823.8898,0,813.5243
4/30/21,11:00,21.3827,22.2722,2.095,823.4998,0,926.8147
4/30/21,12:00,21.9127,21.3092,2.1227,822.7209,0,982.7108
4/30/21,13:00,22.8688,19.9222,1.6248,821.8244,0,980.8568
4/30/21,14:00,23.6402,20.4443,2.7463,820.8469,0,918.4736
4/30/21,15:00,24.2027,19.8968,2.2645,819.9049,0,800.668
4/30/21,16:00,24.3947,18.9872,2.5103,819.1401,0,630.3881
4/30/21,17:00,24.6218,18.3533,1.6721,818.6853,0,437.1029
4/30/21,18:00,24.1637,18.7468,0.9924,818.1547,0,241.1921
4/30/21,19:00,22.7043,20.3985,0.454,817.8623,0,46.6598
4/30/21,20:00,20.2642,26.1368,0.3029,817.9047,0,-1.642
4/30/21,21:00,18.2968,30.6375,2.0099,818.0313,0,-1.6313
4/30/21,22:00,17.5275,30.1655,3.116,817.8755,0,-1.5654
4/30/21,23:00,17.5067,26.8063,2.3126,817.3725,0,-1.6235
5/1/21,0:00,17.2313,23.8638,3.5735,816.9744,0,-1.559
5/1/21,1:00,17.2912,22.4798,3.4232,816.6439,0,-1.5905
5/1/21,2:00,16.6398,23.7347,4.5171,816.0792,0,-1.4501
5/1/21,3:00,16.2392,25.0683,4.8256,815.5032,0,-1.434
5/1/21,4:00,16.1862,25.8468,5.2096,815.0676,0,-1.4512
5/1/21,5:00,16.2657,25.888,4.825,814.8292,0,-0.8453
5/1/21,6:00,17.3235,23.9933,3.6139,814.9176,0,59.2233
5/1/21,7:00,18.5508,22.6103,3.5691,814.8311,0,241.5576
5/1/21,8:00,22.0437,18.474,2.5814,814.5587,0,465.3502
5/1/21,9:00,25.3302,16.1705,0.856,814.005,0,669.4724
5/1/21,10:00,26.2023,16.0122,2.1647,813.2306,0,784.9908
5/1/21,11:00,26.5272,14.1013,3.2227,812.6151,0,931.6494
5/1/21,12:00,26.317,13.6063,2.2387,811.8893,0,629.3177
5/1/21,13:00,26.6732,13.0093,2.44,810.8902,0,729.3309
5/1/21,14:00,27.0467,12.6862,1.9309,809.9632,0,580.7286
5/1/21,15:00,26.9375,12.6777,1.7967,809.0019,0,522.6366
5/1/21,16:00,26.5535,12.8478,2.33,808.1543,0,354.9421
5/1/21,17:00,25.7903,13.3555,2.099,807.6897,0,211.4861
5/1/21,18:00,24.9793,13.9512,1.6291,807.307,0,48.6823
5/1/21,19:00,22.468,19.1072,2.6168,807.4782,0,9.768
5/1/21,20:00,20.7603,22.6352,2.478,807.4488,0,-1.4433
5/1/21,21:00,19.0748,28.09,1.4443,807.868,0,-1.5653
5/1/21,22:00,17.8045,31.1333,1.9619,807.7123,0,-1.4551
5/1/21,23:00,16.6942,32.0995,2.0528,806.7536,0,-1.4858
5/2/21,0:00,16.0672,32.5037,2.7077,806.3776,0,-1.4171
5/2/21,1:00,15.9603,32.0843,1.8138,806.2321,0,-1.4788
5/2/21,2:00,15.3878,34.607,1.3243,805.9873,0,-1.4219
5/2/21,3:00,14.063,38.0882,1.1895,806.2817,0,-1.4881
5/2/21,4:00,13.5015,41.1495,1.2342,806.5835,0,-1.489
5/2/21,5:00,12.0198,45.4258,1.9088,806.6546,0,-0.9312
5/2/21,6:00,11.5442,49.0485,2.4994,806.9618,0,55.025
5/2/21,7:00,13.8717,44.3003,2.4294,807.0587,0,247.7811
5/2/21,8:00,16.0065,46.9903,2.8648,807.094,0,430.2216
5/2/21,9:00,16.8147,45.0595,2.1328,806.7095,0,605.8576
5/2/21,10:00,17.3877,43.1018,2.5735,806.4666,0,648.1472
5/2/21,11:00,11.4167,60.1747,5.0751,807.519,0,48.9829
5/2/21,12:00,10.3745,66.2942,2.6274,807.3065,0,75.8601
5/2/21,13:00,12.0727,58.8458,1.492,806.6292,0,156.0767
5/2/21,14:00,13.1943,51.9227,0.6339,806.257,0,218.8525
5/2/21,15:00,13.7062,48.4733,0.7514,806.3901,0,92.7171
5/2/21,16:00,14.7263,47.1527,0.804,806.6888,0,344.643
5/2/21,17:00,15.6757,43.6465,1.7385,807.0032,0,328.5432
5/2/21,18:00,10.26,75.9163,4.8449,808.3602,0,51.058
5/2/21,19:00,7.8568,91.5917,3.3727,809.2795,0,4.2437
5/2/21,20:00,7.4253,93.1417,2.1343,810.0447,0,-1.251
5/2/21,21:00,7.3322,91.1867,1.4854,810.5914,0.0042,-1.5324
5/2/21,22:00,7.1085,91.1433,0.9337,810.9095,0.0042,-1.5891
5/2/21,23:00,6.9781,93.56,0.976,811.3407,0.055,-1.1215
5/3/21,0:00,6.075,98.805,3.3963,812.1035,0.1101,-0.6938
5/3/21,1:00,5.2792,97.635,2.8051,812.5931,0.0974,-0.7393
5/3/21,2:00,4.2115,95.2467,3.3043,813.1403,0.0889,-0.9375
5/3/21,3:00,3.2723,96.865,2.6582,813.5336,0.055,-0.9754
5/3/21,4:00,2.5805,95.5983,0.6865,814.1452,0.0381,-1.0417
5/3/21,5:00,2.0113,95.97,0.9052,814.3121,0.0423,-1.0473
5/3/21,6:00,0.9039,98.505,0.8553,814.7358,0.0381,9.746
5/3/21,7:00,1.0888,99.075,0.3015,815.1761,0.0339,42.5946
5/3/21,8:00,1.2209,99,0.7947,815.8166,0.0169,41.2274
5/3/21,9:00,1.0425,98.7717,0.9479,816.2153,0.0254,75.3042
5/3/21,10:00,1.3506,99.55,0.6636,816.4411,0.0339,146.6116
5/3/21,11:00,2.0619,98.7367,1.1022,816.8436,0.0169,109.4054
5/3/21,12:00,2.7129,96.6967,1.57,816.9262,0.0212,183.1532
